session_id,session_title,session_type,unit_id,resource_type
6f858ab7c95c48a9b1b3bf622ff15353,Programming with Python,LECTURE,e57497b0-cccd-4ec6-bd44-5c791468d4f0,LP_RESOURCE
731cd6884fa54bc3a57dcc1a48bea572,Tenses Past Simple 1: Daily Practice,PRACTICE,fffc6b29-ecdc-42f3-8e89-4d4de0306186,LP_RESOURCE
76d015d18353443aa5dcc8b6d092e2ed,Coding Practice,PRACTICE,52e8938c-e4a3-4507-9b91-b7ca96975f07,LP_RESOURCE
798a9cd14bc64f9db44239e83c3d3f48,Coding Practice,PRACTICE,e39117db-504d-4e42-8e68-23c196a6f807,LP_RESOURCE
7dbee8d30eb34a2cafac8a5d3133e2d0,Working with Files,LECTURE,57869d82-0501-409e-8000-a5d761fa089c,LP_RESOURCE
8480c148ad3147149878b7b015cbf805,GCD and LCM,LECTURE,4007257f-070f-4491-82a4-c8c8568dac03,LP_RESOURCE
8480c148ad3147149878b7b015cbf805,GCD and LCM,LECTURE,1f7daf69-ffa0-4ff0-8ba3-13f30a32d72d,LP_RESOURCE
86397debc4c04daa9da5b492ad5c3ca4,Coding ReExam,EXAM,167a22b0-587b-4169-9722-d12005eeb3a9,LP_QUIZ
8a113bb1ccac410ba69f7b9eacb3e99c,CSS Grid | Part 1,LECTURE,454ea96b-abcc-4567-8f32-ff0d858b8270,LP_RESOURCE
8a37f61cc7fd425f9319433bbf329342,Object Oriented Programming - Part 2,LECTURE,44f60532-9586-481b-a7b0-025663b05de2,LP_RESOURCE
8b41a191cca740b69c41a192eab1b72d,Introduction to GenAI,LECTURE,f0924a2d-49fd-43bf-ba93-127100370d99,LP_QUIZ
8e86b7287b8f42bbbc9df8d75fc1a8fe,Ratios,LECTURE,f9f9c924-d986-4da1-80a3-6c6d3a8f8359,LP_QUIZ
8e86b7287b8f42bbbc9df8d75fc1a8fe,Ratios,LECTURE,99b405fc-a5ca-42e8-a9bd-22bea1e04d32,LP_RESOURCE
8ebe67bfa4e64632b340521d766cc74c,CSS Specificity and Cascade,LECTURE,f763f278-8e3b-4912-a5bf-d9b98319089e,LP_RESOURCE
8ebe67bfa4e64632b340521d766cc74c,CSS Specificity and Cascade,LECTURE,bc599802-a52e-4890-a78c-321a5f630bf8,LP_QUIZ
8fd1ae6898c34c47bec2fd76d56be490,MCQ Practice,PRACTICE,f612a41b-3357-4780-88a5-5a059fbb6ab8,LP_RESOURCE
917daa9781c646b9bc20b43a53061bb0,CSS Animations,LECTURE,455e4a9a-870b-40c1-a2ce-8b3f69a8d6f1,LP_RESOURCE
95314f0079934f51a28915246d1c4d0a,Noun Vs Main verb: Listening exercise,PRACTICE,31a53bb3-8d2a-4d7e-a272-a777d3dfbe0a,LP_RESOURCE
95d53ec2cc0a4e4da5a05072fb70f827,Conditional Probability,LECTURE,215c52be-97fb-41ab-8499-e6b68ca816a5,LP_RESOURCE
963b00c6e1e9467a9236aba1d74800a6,Compound Interest,LECTURE,a5a5abb4-c82e-4550-97b8-0622336943b2,LP_QUIZ
971c3deb684746cf8d4e2c0071d28db9,Input Element & Math Functions,LECTURE,e6c173ef-e8f8-420d-8e22-eeb61022ecef,LP_RESOURCE
9e2bb6542be24e27b8459e19269eb914,Working with Dictionaries,LECTURE,3fe5c04d-c649-419a-86ee-562cefcdb378,LP_QUIZ
9ea4f76be66a437dbbbce476687d708e,Adjoint and Inverse of a Matrix,LECTURE,f3bd7bd4-ee47-41e8-8967-98dbfeb491fb,LP_RESOURCE
a1b38b13dd9b4f298bc88e9176fff06d,Box Sizing,LECTURE,1d30f10a-d325-4e37-9f45-cf0b6bdc59a9,LP_RESOURCE
a6ac5a9af0c24625bdaf102b34455db6,Introduction to CSS Flexbox | Part 3,LECTURE,d4d7101e-41c6-4d31-9de1-118798b57a56,LP_QUIZ
aa5a6ee6378d4988ad0dd7dcdd3984d5,Percentages 1,LECTURE,8e29a058-c1de-4724-8808-5526ddfcefc8,LP_QUIZ
abe994f2f6b045e6ad0dae39b9b6ec7c,Permutations | Practice Set,PRACTICE,01cba787-277f-46f6-ae49-fe23b41d9e40,LP_RESOURCE
ae9a2779d84f4cdfb5b89859189de6cd,Module Quiz - 2,EXAM,fff8abbd-1d60-4f54-b354-64b3a41b7022,LP_QUIZ
b339cb61ce1b4896830c9872b1b99cc4,Coding Practice,PRACTICE,09e1d034-0442-4fb6-9067-5f2813aade26,LP_RESOURCE
b339cb61ce1b4896830c9872b1b99cc4,Coding Practice,PRACTICE,ebfbfd50-ca51-4f2e-9060-dc4c60d7c7f0,LP_RESOURCE
b3f9c27bebb54ee5803c8259fe2c7b36,MCQ Practice,PRACTICE,6d0153a6-dd54-474f-b278-a4b020809baf,LP_RESOURCE
bb23bf7f52744d83bc5e2918cf4042c0,MCQ Practice | Number Systems: Decimal and Binary,PRACTICE,null,null
bc515b63e8114f188b3972391afec914,Arrays & More DOM Manipulations,LECTURE,211830ce-f7fe-4a0e-8db1-0581d01ee745,LP_QUIZ
bc706d7ed52e450a98eeda18d0190cad,Working with Lists,LECTURE,8a770e37-be65-4316-a423-017e082697af,LP_QUIZ
bdd8457c363b41c58a5808d16f02266e,Module Quiz -5,EXAM,a7bbb3f2-83d6-4fca-a8f9-fac104e61c8c,LP_QUIZ
bfb7c18a0a04490caf9632a0426d3054,Sets,LECTURE,e72b5fe7-c0ba-41dc-bf0f-d4981e45e9d9,LP_QUIZ
c610c5c037cf4d0299aef0a6f910f968,Coding Practice,PRACTICE,819606ac-2b89-4a67-85ae-9faef4f6441a,LP_RESOURCE
c6bede94ac264bed8400c9cdfa3da9e4,Flexbox Sizing,LECTURE,78ef6d45-b01a-4a69-9acc-449c71282413,LP_RESOURCE
d626bbbdf494470a98339fc481590501,Introduction to GenAI in Frontend Development,LECTURE,7bf8ee08-c794-4a81-96fb-a2225d6157ae,LP_RESOURCE
db6e6f9029424349aca5c588556d2fbe,Favourite Places Section,LECTURE,401d4f2e-76ff-45a4-b1af-7d595474df5e,LP_RESOURCE
e19635a4317a4e5385179c6d61ab868f,Coding Practice,PRACTICE,c6e45c51-c0aa-4984-8606-c8d4f01b595c,LP_RESOURCE
e19635a4317a4e5385179c6d61ab868f,Coding Practice,PRACTICE,27513538-6969-47b9-ba11-0c6fab9d58c8,LP_RESOURCE
e19d4ae746a64babaf131ad86e8e399b,Introduction to HTML,LECTURE,1ed8d95a-9a64-44b2-8d41-9ecbdc2a8ea2,LP_QUIZ
e39d8748030a4ab483071ba0c2f07b80,Modulo Arithmetic,LECTURE,635f7651-9071-443c-8d40-31e217e5da1a,LP_QUIZ
e4d3cd0d500b4f6f9cd96ab5476e2bac,Loop Control Statements,LECTURE,3181e7ba-8406-4b81-be6e-79a81ee13d49,LP_QUIZ
f0976c4de24d4c7aa4d6327afc19a8ea,Introduction to Model Context Protocol,LECTURE,ddc11727-bef0-422f-b23b-98c3435acbdf,LP_RESOURCE
f6d7eb538b8141db893fed8c529e33ae,Company Specific MCQs - Averages,PRACTICE,5bb078c6-95a4-4e98-8783-38e63dbd588e,LP_RESOURCE
f70f785bb70048bf8a18e8f175fa00b8,Percentages Basics,LECTURE,77e79a21-197e-47d4-8591-77d9c19386dc,LP_RESOURCE
f7edfad557c04169906f4d84bd9be003,Conjunctions,LECTURE,fe5f0c76-d0fd-4e2d-ae19-739e73842e51,LP_RESOURCE
fc54cf95cf1340d9adc26e4fd75050d5,Prepositions: Daily Practice,PRACTICE,13c08aa7-bf03-4db5-a921-ce91fa8ea575,LP_RESOURCE
fc54cf95cf1340d9adc26e4fd75050d5,Prepositions: Daily Practice,PRACTICE,252f3c72-3d74-4a18-89ca-68e38fa2f4eb,LP_RESOURCE
ffb8fcd09aad4fc7b1c00377c4013adc,Coding Practice,PRACTICE,f092d9da-616f-4e13-ac18-f24b5a9c46d8,LP_RESOURCE
0a6be135a0764207a3f7852345684984,Practice,PRACTICE,f58266ea-d60c-4259-96db-e25f79340f53,LP_RESOURCE
0a6be135a0764207a3f7852345684984,Practice,PRACTICE,5692bb93-c56a-48fd-ae23-71eb5b611a40,LP_RESOURCE
0a820ebd5eca436fb1086e733e110e50,Skill PRACTICE 6: Listening,PRACTICE,d5fb89f9-99f6-42a4-8d16-88e39a780268,LP_RESOURCE
0f1e782e6e9c43ccab3628f2a9faa219,Lower and Upper Bounds Practice,PRACTICE,368b6981-9293-4343-9e08-d738f5046683,LP_RESOURCE
180b0159a82d4cb0a93adc224b93f93a,Building LLM Applications Using Python | Part 2,LECTURE,eb61fdf4-5b93-45b4-aeaf-217cc7ab88b0,LP_RESOURCE
19b7acd23c0b4d45b50e6781e6074d74,Moving Zeros to the End,LECTURE,e18118bd-b3e1-42fb-821e-c5899fc180e7,LP_RESOURCE
1a296ab89ad34c1d99f5717a78c840bc,Alphabet Series Daily Practice,PRACTICE,9ef8bad8-7aae-45cb-bf54-fc08c65f424c,LP_RESOURCE
1cff2ff86b5a4736af802305f4c0a69e,DI Pie Charts,LECTURE,c0be0c3e-0b94-4468-a70b-557172331d87,LP_RESOURCE
214ea6b432704d89801c7c872c836024,Bubble Sort Practice,PRACTICE,21b46dec-ddc4-42f2-a551-1c96f9f348fb,LP_RESOURCE
22bc94fef9e5466ea572bfb861ebf017,JS Promises | Part 2,LECTURE,9658d89d-b531-4190-acd3-5475726fa597,LP_QUIZ
230e706af4284f878f3b9d0117e99582,C++ Basics Part- 2.2,LECTURE,414a2a78-1700-4bd4-bda4-0eeab7b1be6f,LP_RESOURCE
2721906521a6423eadf75568107a4d9d,More JS Concepts,LECTURE,a660a53e-5f92-486e-bac3-14410c41598f,LP_QUIZ
32e45347a697490481d317b197190313,Reversing an Array and Checking Palindromes Using Recursion,LECTURE,040a4334-10df-46ae-9fa8-9ac9b719f695,LP_RESOURCE
33cec3d711ca4c58bb72e239243328a9,Merge Sort,LECTURE,470d0bac-139f-4870-81c1-90484e73f153,LP_RESOURCE
38786c1e82984992ae581dc5fa407612,DI Tables,LECTURE,e8d28bd5-11ed-43b2-9036-d9dce5b6b641,LP_RESOURCE
39a3f1a1ee894075813d3f5384490a7a,Grouping & Aggregations,LECTURE,5743f904-500e-40a0-a3db-4e5bc379af93,LP_RESOURCE
39f2e47c5e704006864342f0166de0dc,Building RAG Agents Using LangChain,LECTURE,652e24a7-8661-463a-9cd4-aab446c46af8,LP_RESOURCE
3c17cb490401455b85ca1e7973623fd2,Insertion Sort,LECTURE,da98f1d1-78ca-4ce7-981b-f4f284092dd4,LP_RESOURCE
3ca27bf10fc34e879ae2d5815e6dc7b9,Denormalization,LECTURE,7160e8c2-c898-4251-8ca6-02306aed21a3,LP_RESOURCE
3cbcbe0d11b4455e8c028f0cca45f5a9,Querying MongoDB - Part 1| Projection,LECTURE,86821b13-bf81-487c-a918-d438df971874,LP_QUIZ
3f24acfb4d244d17ae02157b00ba1ff7,C++ STL Part- 2.3,LECTURE,0bc4ffb1-7233-427d-bfcb-02ee279a9ed9,LP_RESOURCE
43145164704f4d61a891ea14b3a1141a,Combinations,LECTURE,28d5045d-c9b7-4545-b52a-41b316e4d14d,LP_QUIZ
457a4c8165db484bbb4235a19c274092,C++ Basics Part- 1.2,LECTURE,12486a0a-020c-4e39-8cc7-67fa423aa331,LP_RESOURCE
457a4c8165db484bbb4235a19c274092,C++ Basics Part- 1.2,LECTURE,b6fc869a-ba9d-4e84-85c6-4baff0c378ce,LP_QUIZ
4677dc0a49504da588aade64e8093a92,React Context,LECTURE,fdcf2c9c-eadf-4d34-9615-47682354de91,LP_QUIZ
4d47bd937e0f4bbdbbd47e5d7e942e86,Authentication & Authorization | Part 2,LECTURE,0f11901f-bd31-4876-81bc-8ebcc8f70a5a,LP_QUIZ
5023689573374cd595d2b0f9aedb3f7e,Enhancing Productivity with AI,LECTURE,3705f010-3e58-4e4f-8226-d966808eee07,LP_RESOURCE
5639b1ba0b154f1aa3c5eaf0645144c5,Transaction & Indexes,LECTURE,0aee01e4-7697-4aad-9d41-4996a143f8af,LP_RESOURCE
607f3e3fccaa41339b14c02bed8f0a40,Cards and Miscellaneous,LECTURE,a29e8e1a-02dd-4997-b78b-0541585f3d5b,LP_RESOURCE
645fce82248147378ab12b3ef6240cc3,Clocks 3 Daily Practice,PRACTICE,b4213d6e-4ca3-4815-8b66-d23bceff16e0,LP_RESOURCE
6b876567182741aa989172e4499ba970,Practice,PRACTICE,ae67563d-1d84-46ab-90cf-934fe874e58f,LP_RESOURCE
79c9e1713de1486cb6c37778328ef0a4,Module EXAM - 4,EXAM,2d2f18a1-96ee-4d35-b841-fa0790e50b2f,LP_QUIZ
7b1eaaf862e748f1b72b35521b04df5d,Present Perfect Continuous Tense,LECTURE,22bf8881-51c0-4844-9e1a-f299350ed037,LP_RESOURCE
820263349b744022b276dee64683239b,Backtracking: Unique Subsets Practice,PRACTICE,df4dfb5f-60a4-4450-b3be-55f06db8d01d,LP_RESOURCE
8c4153efe3914f2e88cee2be7430ebff,Skill PRACTICE 11: Listening,PRACTICE,bd7cf412-fe50-4412-87fb-552ae4809804,LP_RESOURCE
8ce26d565c774807a67c1debaea4d9e7,React Under the Hood,LECTURE,7d87d894-cefd-4471-b6ef-968d5c3bddac,LP_RESOURCE
8eae92fd577e44e2b03fd642b0ddc694,Practice,PRACTICE,2d3caeb6-0709-40bc-93cd-50c2a138e511,LP_RESOURCE
92b99720b44b44e3b90bfd773150115d,Permutations,LECTURE,64bb0d75-bf67-4f6a-a2b8-670736f2d0cc,LP_RESOURCE
94fd10d423364f1b89e64f1e59b0c9f2,Calendars 1,LECTURE,6692a6db-b610-43df-b103-3e8a18fcc48f,LP_QUIZ
9518c912e8d7420e93ec92658545b249,React Under the Hood MCQ Practice,PRACTICE,3bd0ea38-0ecb-4ea5-b18c-369bd07c1d1e,LP_RESOURCE
98aaad8f9da841a789f696642faf5966,Past Perfect,LECTURE,18d82652-b834-41b4-a223-7f634726ff34,LP_QUIZ
98fed0c00eac495ebc3c82c6418c16e7,Skill PRACTICE 15: Listening,PRACTICE,8c8fe212-e617-41be-8a76-1f9318a86a37,LP_RESOURCE
9bb401a6c6ab4cb89d954d0acea871a6,Introduction to MongoDB,LECTURE,d0ff7668-4cf7-48ec-820e-097d7da2a60d,LP_QUIZ
9c404a47a6f04ba6b553389153508eb9,Tenses Present Perfect Continuous: Daily PRACTICE,PRACTICE,a3bf2a3e-c919-45eb-a343-bc7d6f4cd559,LP_RESOURCE
9c74a25ddf14467a89e02d8d5427b47d,State Hook | Part 3,LECTURE,102d7bdd-cf9e-4b75-a9d2-129d16624571,LP_RESOURCE
9e89af138b63484a8f47d3fd29ed93a0,Effect Hook and Rules of Hooks,LECTURE,3410ebfc-d5fa-4575-bc2b-c85356ef3138,LP_RESOURCE
a166376774fd43c1a063aa79354df019,C++ STL Part- 3.1,LECTURE,bb3db242-e2ce-4491-916a-0b24fecda795,LP_QUIZ
a675e87a6f6247d7b22ec014c6b96a14,Module Quizz,EXAM,79fc4c9d-860d-49f6-a111-b5d283cfc0bf,LP_QUIZ
b28f13d3fcd040eabe510b7136a1874a,Skill PRACTICE 2: Listening,PRACTICE,a3ea6427-0429-459a-a253-bdf8cdff34f9,LP_RESOURCE
b2927c2fc4b74756b3610dcff79575e8,Company Specific MCQs - Directions,PRACTICE,543cfd2f-0e40-410c-b449-21bbe5b68f9a,LP_RESOURCE
b2cb1525517f4924826fced8f01d07b6,Introduction to Database | Part 2,LECTURE,13fa3d91-dc49-4e48-b978-8191f5228864,LP_RESOURCE
b98703f0345648a28cbd7107559807e2,Coins and Dice,LECTURE,36d40414-2092-441e-95f3-3fd9c3073022,LP_RESOURCE
bfac408a66b94f40be727bcafe5625bd,State Hook | Part 2 | Delete Functionality,LECTURE,ed8b8dc2-7958-4b4b-9a33-af44ed4175a7,LP_QUIZ
c0758a979b3749f3aa574b769cca0385,Introduction to LLM Evaluation | Part 1,LECTURE,9ae8fb43-a47e-4355-97b1-087a1487a98f,LP_RESOURCE
c10682a3e1dc47c3aea9daebddcc5601,Authentication & Authorization | Part 4 | Handling Views,LECTURE,508dc792-d0d0-4ee4-8b0b-b261b0f73741,LP_RESOURCE
caa35ea5fc7046de82dddaf92e841351,Future Simple 2,LECTURE,b536e125-5beb-4bd6-9925-128ab659f1de,LP_QUIZ
cd9c9e06f86c49b1b9542f5453b64568,Math Basics Part 1 MCQ Practice,PRACTICE,c8f5e61d-194e-45b8-9ab6-ff6bd80ba99d,LP_RESOURCE
d421e5810c574468935447cb00e6969a,Module Quiz - 6,EXAM,9ec5abf0-90e7-4de1-8fd7-0d881150ff22,LP_QUIZ
d4a59b135c5e4baea4afcd5a8460307e,Checking if Array is Sorted and Removing Duplicates Practice,PRACTICE,12829f49-19b7-42ac-a0a9-3ddcffd92ae3,LP_RESOURCE
d624107ffd2f42c9ae6a81b805bc72ff,Question Making with Question Verbs: Daily PRACTICE,PRACTICE,540b1c20-cec3-445c-99c1-0d016fa5fc17,LP_RESOURCE
d91c4b27ab884886a1b9dcf5be5fa16c,Transaction and Concurreny Control,LECTURE,ebcbb17e-7791-4fe2-9a31-0aaac64c5d2d,LP_QUIZ
e495e3aae51d41a4a92521c4d7e1d8b7,Views,LECTURE,5f97427b-16d2-45f3-b5d7-480fce90fd97,LP_RESOURCE
e955893db5cd42fcab206f6e1e8b4adb,Quiz - DI,EXAM,ebe2ddda-4ce9-4423-b4cc-ced5cab7e86a,LP_QUIZ
ef2429fc21f24ab2a77cdf20672c5f08,Skill PRACTICE 3: Listening,PRACTICE,56999ba5-7619-4f68-921f-8156ae7d505f,LP_RESOURCE
ef2429fc21f24ab2a77cdf20672c5f08,Skill PRACTICE 3: Listening,PRACTICE,a1346bd0-8552-41a4-b399-ab1cdc7d8790,LP_RESOURCE
f31a7e2e40ca46fc9910ee2debbfbc22,Time Complexity,LECTURE,ca0b8c21-d994-4ff8-b3d5-4eee7e592fb5,LP_QUIZ
fc16e387649b440286ec429023f22f6b,Group By with Having,LECTURE,766d0c11-80ac-4d0c-9fb3-44d4bb0d2b72,LP_QUIZ
031d8299c319457399988b98b3ab6817,Verb forms: Activity 2,LECTURE,null,null
a9d216f058d04c01bdbc24ee5fde365e,CSS Grid | Learning by Playing,LECTURE,0cbd6ba5-5aec-4ba8-b206-00aec6bbc53c,LP_RESOURCE
07136839f7a7403e87cb9d7672bdb8d8,C++ STL Part- 1.2,LECTURE,4a69c2f2-2731-4804-bb43-b4469fc0f0d3,LP_RESOURCE
191b5b7ac856407293847d16229a0ac9,Tenses Continuous: Listening Exercise,PRACTICE,fefbc2a1-393f-40e3-87cc-f91ab6a4af9f,LP_RESOURCE
266b067ecf27462faeb4f27dd607ae05,Real Time Session 4: Speaking Practice,PRACTICE,6fc95142-dea6-4a10-97e5-387870265239,LP_RESOURCE
28e2ff9dd50f4a6c85829fd929f73c42,Future Perfect,LECTURE,aa34ee94-a2a1-41dc-86d4-a6b87ef2477f,LP_QUIZ
2f2fd62ee5ba41abb4dae121baa40798,Question Making with Question Words,LECTURE,88fe3613-538b-4671-add6-dd2e4bd15254,LP_QUIZ
a3b340736aa24d108e41910a6e4ae3f8,Modal Verbs,LECTURE,76c0d7ac-bc30-4090-a14b-a21cacb31375,LP_QUIZ
b05aa84f60e548a390f845681e918436,Tenses Present Perfect: Listening Exercise,PRACTICE,03fe10ff-5ff1-4037-baee-3ce1d2d859c8,LP_RESOURCE
bb01a833018d498784f9d585a7dcb0a1,Modal Verbs: Listening Exercise,PRACTICE,99019f09-1e5e-41ca-ace8-c8f5e59ea6f3,LP_RESOURCE
bb01a833018d498784f9d585a7dcb0a1,Modal Verbs: Listening Exercise,PRACTICE,aa4ae33d-e0eb-4b90-aba0-f3edf9f22b41,LP_RESOURCE
bb01a833018d498784f9d585a7dcb0a1,Modal Verbs: Listening Exercise,PRACTICE,7367654f-37da-4656-8136-6196756110ba,LP_RESOURCE
c86fac4aadbf4edfa340fec8409a2f53,Tenses Future Perfect Continuous: Listening Exercise,PRACTICE,9e5ef1d9-1cd6-4f43-81cb-fba02ca6acea,LP_RESOURCE
c9aaa80266bb4e65b619b286287b5bd3,Scenario Revision of Present Perfect + Perfect Continuous : Reading Material,PRACTICE,8877912a-baf6-40c3-854a-274ec6ff668b,LP_RESOURCE
4982f13bca9a4d9291eafd63663c6377,Coding Practice,PRACTICE,264f2bf5-34e5-4c1f-b3f5-800bbcbb0af6,LP_RESOURCE
623e087de1f94dbdb43891358b02f3b8,MCQ Practice,PRACTICE,37a90d9b-9263-4111-8abf-c7a5300ec5c6,LP_RESOURCE
8f80cf5874f7405086ce1cb689722cf3,Mastering AI Audio Generation using F5-TTS,LECTURE,09c52e0b-dbce-4eb7-a476-42227e06c845,LP_RESOURCE
8f80cf5874f7405086ce1cb689722cf3,Mastering AI Audio Generation using F5-TTS,LECTURE,8c513fc0-15ad-4d2f-b6ad-df4e68db5db9,LP_QUIZ
b89293f1ef124a4e83b884f70f2c6a5b,Prompt Engineering Fundamentals,LECTURE,54f96653-b410-41d9-843a-9b8a86517f53,LP_RESOURCE
3494f2503d6048bb89bc8afe7a2de3c8,Routing using React Router | Part 2,LECTURE,de4f1736-ba9f-4485-89db-be608d0cca8e,LP_RESOURCE
43f2a18856fc4d328f31e252ae20ce21,State Hook | Part 3,LECTURE,5519d18c-3209-482d-997c-184c3de3dd1a,LP_RESOURCE
59fd922d26a84929a029e64b8ca557b3,JS Classes MCQ Practice,PRACTICE,ff4e173a-cfb5-4e78-b330-9098aa602228,LP_RESOURCE
2b904dca86c94c47877e6a26cc65fbbc,Modeling Databases | Part 1 | Relationships,LECTURE,3ba93bc1-cb50-48e1-983b-354b6519609d,LP_RESOURCE
0171f3f88f034f5f94ba25746120e3c7,MCQ Practice,PRACTICE,e6be7e9c-ca35-4542-a208-b891e0066c03,LP_RESOURCE
8c9be69affa747f6b948e3f21724c694,Coding Practice,PRACTICE,57119acb-7950-4bb1-80b8-eaf722a4b632,LP_RESOURCE
b09a80ffc60c419baabef748c4287aae,JS Modules MCQ Practice,PRACTICE,b3d7a923-9ac1-47c1-8d81-962c504d86d9,LP_RESOURCE
d2f002bcb27947ff86444a7821e706ad,JS Promises | Part 2,LECTURE,9658d89d-b531-4190-acd3-5475726fa597,LP_QUIZ
e7c7698d99f54eea8a5f6e77ce52d330,Conditional Rendering,LECTURE,6fa14b0e-bd79-4b2c-b375-888cbe13e083,LP_QUIZ
2e23fac80e7a43e0ad74ea68cb5d9898,Routing using React Router | Routing Components,LECTURE,bb55adc5-33f2-4769-8b53-75374ffd1d4f,LP_RESOURCE
5fc3b23ffd8f47498ccd54787a44641c,Conditional Rendering,LECTURE,3151b326-3fb8-4c48-b21c-1f8f8de78852,LP_RESOURCE
5fc3b23ffd8f47498ccd54787a44641c,Conditional Rendering,LECTURE,aa378f8c-96c8-4eb2-9507-e1135928d3c8,LP_RESOURCE
89798624de9642be8d6ce3327d9ce766,Effect Hooks - 2,LECTURE,3f0dc99a-b448-4231-90dc-89326a9af73c,LP_QUIZ
8be717b45a4a42f7a26f3efae8ec3334,Sorting Products,LECTURE,8edf424f-a469-4426-8d0d-d3b478e275fd,LP_QUIZ
91524dd48bb3418eb085007759582d77,MCQ Practice,PRACTICE,e5f87615-be9b-4d9b-8a53-393401a0c8ce,LP_RESOURCE
98e8aa49c38d4883917c3206fed903b7,Node Packages,LECTURE,96db06d9-7a24-471f-86ef-f8c9fce8adc3,LP_QUIZ
1074079793164a87ae7e52a0b5a8a4b0,Radiation Protection & Safety,LECTURE,3660e9f7-b30a-4d2b-b0ba-7bdca2810444,LP_RESOURCE
459ac8a82d894448a60bbeb7ae7196c8,Waveguides & Modes > MCQ Practice,PRACTICE,18b40cab-7c97-49ef-b9e9-ccffb5496ce9,LP_RESOURCE
55631f1f909c4a3f8a42e7e9c0b7630b,Crystalline Silicon Solar Cells,LECTURE,6a04529f-473e-4789-bda6-ae73faaa6657,LP_RESOURCE
835fe5cfc8b847838651817db262cef8,Maxwell's Equations & Poynting Vector > MCQ Practice,PRACTICE,0a86da14-2676-4058-9396-534d0a3cd2e0,LP_RESOURCE
a61d4dd258f942fcb5c0d6ec1ff54e45,Photoelectric effect,LECTURE,null,null
aefcf55aab244d96b36e6b18123575bc,Antennas & Radiation Theory > MCQ Practice,PRACTICE,805c6f1f-3c3b-4389-9c26-c879530125c6,LP_RESOURCE
20f19d37ff954dd783c150d088978180,Engineering Drawing – Module 4,LECTURE,4b751402-1a77-472b-bba6-eeff27ddbc63,LP_RESOURCE
21a5581dbef64f93a7148a178fa5747e,Bit Manipulation Techniques 1,LECTURE,23b13df1-c4f2-4ad7-8c73-c19b2be4dd98,LP_RESOURCE
23d19d3a44c84099adbc3e6bbfd6622d,React Context | Part 3,LECTURE,d0c94668-3fe5-4831-8612-2872ed3ca23d,LP_QUIZ
2856c3921508465596a8626960c27f04,Authentication & Authorization | Route Parameters,LECTURE,2d830dde-6c0c-4d41-b162-2b0d87fe88cf,LP_RESOURCE
2bc2185b49e648398db40795f4c356b7,Combinations,LECTURE,06bb6d5e-e69c-4579-b63f-18e98bd2e0bc,LP_RESOURCE
2df2ee769a7b41eaaf2676dff07d153e,Pipes and Cisterns,LECTURE,ff787a4b-fb1d-455a-ad1d-38f7fa3b2994,LP_QUIZ
2ec63c1e60e5444b97f639acf37890d1,Relationship between Roots and Coefficients,LECTURE,57f06684-5608-4297-9c33-4081ef998f2e,LP_RESOURCE
37e272aed22e4778a3379f6e9689138a,Bubble Sort MCQ Coding Practice,PRACTICE,767c55de-073d-47c0-a2a3-e171eadc330f,LP_RESOURCE
4309c14710094b55abfa3ac00364c9ef,MCQ Practice,PRACTICE,42a96d4d-b7c2-4672-a944-aea0fc461870,LP_RESOURCE
47639ec202164272967a5d74667ad8d1,Man-chain Rule and Wages,LECTURE,8049fd85-41cf-49f4-a16b-c08a58df0d0c,LP_RESOURCE
4cb94ef0285944cca9971bd599ab27ff,Module Quiz 4,EXAM,6f460e52-8684-4a8b-9bea-7b9d7d148a82,LP_QUIZ
4f1f57030ca9491e96097c53e068dd89,Introduction To DSA,LECTURE,62a98014-08dc-46f0-a704-899446e30f93,LP_RESOURCE
5f3b1bcb30214458adaab48352a80660,Clocks 3,LECTURE,d25edc4a-8a2a-49ae-85ed-b362b0d0d974,LP_RESOURCE
5f3b1bcb30214458adaab48352a80660,Clocks 3,LECTURE,e908a340-afa3-4783-ac16-5f1c4fb74033,LP_QUIZ
61d896db6a9d463582d45912e17a1cec,Introduction to Yoga | Part 2,LECTURE,817f8da8-5b29-42c6-946d-e6877059f285,LP_RESOURCE
62299f52d98d49b9bf0e9665f96d7941,Tenses Present Perfect Continuous Practice,PRACTICE,222aceed-2206-4700-b742-81b3ea2a2766,LP_RESOURCE
6c260f73a29e480b8deee4413ccd667f,Module Quiz - 1,EXAM,316eee02-bf7e-4344-91aa-3fb5352ef702,LP_QUIZ
75ac2319e22548dab0ba80e62453e4c1,Time and Work Daily Practice,PRACTICE,06d92b5e-c51c-4ce4-b095-288186c990e5,LP_QUIZ
7e5a12ff40e94d5db174b7a626e467d4,Largest Element MCQ Coding Practice 1,PRACTICE,f37875dc-2bcf-4f62-b4bc-b984885165a3,LP_RESOURCE
872b7b26852d409aacbf1d5944fcd3a3,"Increasing and Decreasing Functions,Global Minima & Maxima | Video",LECTURE,a0614dbf-5340-421a-b402-40ac8bbe4df0,LP_RESOURCE
88f0d319c17c445ca4bc01005a6d78ed,DI Pie Charts,LECTURE,d3a9f4a0-923e-4e04-b980-16dea4200e37,LP_QUIZ
88f0d319c17c445ca4bc01005a6d78ed,DI Pie Charts,LECTURE,c0be0c3e-0b94-4468-a70b-557172331d87,LP_RESOURCE
8acc4fb862d14339a91f576fa7d53177,Code for Binary Conversion,LECTURE,2cee9581-4234-4987-8f30-017bb3f0bacd,LP_QUIZ
